id	date	title	url
46578	2013-10-25	Спозаранку Полянцев начал снос киосков "Позвони" на рынке депутата Дюмина	https://nikvesti.com/news/None
46661	2013-10-28	Два человека погибли на Николаевщине из-за неосторожности при курении	https://nikvesti.com/news/None
47069	2013-11-13	Сапожникова попросила Топчего написать Азарову, что с Николаевским зоопарком уже все хорошо	https://nikvesti.com/news/None
47071	2013-11-14	У Васюкова сэкономили немного денег для Ващиленко, но депутаты "зарубили"	https://nikvesti.com/news/None
47075	2013-11-14	Рекламщики попросили Гранатурова освободить Николаев от "Позвонишек", которые не дают им работать	https://nikvesti.com/news/None
47078	2013-11-14	Перед николаевским горисполкомом "повесили" малый бизнес	https://nikvesti.com/news/None
47178	2013-11-18	Депутаты не увидят договора социального партнерства, пока глава бюджетной комиссии Николаева не «переговорит» с Гранатуровым	https://nikvesti.com/news/None
47440	2013-11-27	Претензии депутатов к "реформе" райадминистраций Николаева вмиг исчезли с появлением Гранатурова	https://nikvesti.com/news/None
47903	2013-12-12	Воронов хочет, чтоб депутатов городского совета транслировали, как у Дятлова	https://nikvesti.com/news/None
48843	2014-01-19	Представители власти в Николаеве окунулись в святую воду Южного Буга	https://nikvesti.com/news/None
49059	2014-01-24	Воронов устроил разнос Гайдаржи и предложил ему уволиться	https://nikvesti.com/news/None
49152	2014-01-27	Николаев ожидает еще больше снега, метель и гололедица	https://nikvesti.com/news/None
49178	2014-01-28	Спасатели на Николаевщине вытащили из сугробов 6 автомобилей и спасли 8 человек	https://nikvesti.com/news/None
49403	2014-02-04	Гранатуров созвал рабочую группу по проблемам ЖКХ после того, как оппозиционер Курченко раскритиковал работу департамента	https://nikvesti.com/news/None
49406	2014-02-04	Депутаты от «Третьей Силы» в знак протеста покинули заседание Николаевского горсовета	https://nikvesti.com/news/None
49450	2014-02-05	«Стопроцентная проезжаемость» Гранатурова привела к аварии на центральной магистрали Николаева	https://nikvesti.com/news/None
49584	2014-02-10	Гранатуров просит не спешить с ликвидацией трамвайной линии на Потемкинской	https://nikvesti.com/news/None
49647	2014-02-11	Воронов уверен, что в Николаеве нет ЖЭКов, которыми довольны, а Гайдаржи ему напомнил о грамотах и письмах благодарности	https://nikvesti.com/news/None
49661	2014-02-12	Департамент ЖКХ провалил работу по созданию ОСМД в Николаеве, - Воронов	https://nikvesti.com/news/None
50135	2014-02-24	Воронов объяснил, почему выходит из Партии регионов и инициировал создание депутатской группы	https://nikvesti.com/news/None
50179	2014-02-25	Главный «регионал» горсовета Николаева считает, что его коллеги бегут из фракции из-за страха	https://nikvesti.com/news/None
50360	2014-03-02	Демьянов уверял участников сепаратистского митинга, что готов сложить мандат ради спокойствия в Николаеве	https://nikvesti.com/news/None
51317	2014-03-25	Очередные находки времен Великой Отечественной обезврежены на Николаевщине	https://nikvesti.com/news/None
51580	2014-03-31	Фракцию Партии регионов в Николаевском горсовете покинули уже 27 депутатов	https://nikvesti.com/news/None
51954	2014-04-09	Гранатуров нагрянул в кабинет бюджетной комиссии, где срывая голос обсуждали необходимость сокращения чиновников	https://nikvesti.com/news/None
52084	2014-04-13	Ансамбль Вооруженных сил Украины выступил для жителей Николаева	https://nikvesti.com/news/None
52253	2014-04-16	Центру защиты животных в Николаеве нужно больше двух миллионов гривен для нормализации работы	https://nikvesti.com/news/None
52256	2014-04-16	Временный мэр Гранатуров: “Парк Победы не содержится никем”	https://nikvesti.com/news/None
52509	2014-04-23	Работу городской власти будут оптимизировать, в первую очередь - ЖКХ, - Гранатуров	https://nikvesti.com/news/None
