id	date	title	url
302024	2025-03-01	У Миколаєві відбувся обласний турнір з боксу серед юнаків, юніорів та молоді	https://nikvesti.com/news/302024-turnir-z-boksu-sered-sportsmeniv-mykolaivskoi-oblasti-ua
302246	2025-03-06	На правобережній Херсонщині розмінували майже 65% територій	https://nikvesti.com/news/302246-na-pravoberezhnyi-khersonshchyni-rozminuvaly-maizhe-65-teritorii
303354	2025-04-03	Зарплати по ₴100 тис. на місяць: що задекларували заступники голови Миколаївської ОВА за 2024 рік	https://nikvesti.com/news/303354-zastupnyky-holovy-mykolaivskoi-oblasnoi-viiskovoi-administratsii-deklaratsii-2024
303969	2025-04-17	У Снігурівці знищать вибухонебезпечний предмет, знайдений біля будинку культури	https://nikvesti.com/news/303969-viavleno-vibukhonebezpechnyi-predmet-u-snigurivtsi-shcho-pro-tse-vidomo
304009	2025-04-18	Разом переможемо: на Миколаївщині відбувся IV обласний етап Всеукраїнського фізкультурно-оздоровчого заходу «Пліч-о-пліч Всеукраїнські шкільні ліги» з волейболу	https://nikvesti.com/news/304009-plich-o-plich-vseukrainska-shkilna-liga-turnir-voleibolu-na-mykolaivshchini
304522	2025-05-02	«Ніко-Баскет» переходить до Суперліги: гравців та тренерів відзначили преміями	https://nikvesti.com/news/304522-basketbolna-komanda-niko-basket-perekhodyt-do-superligyvyshchogo-divizionu-2024
305281	2025-05-23	«Енергія майбутнього»: у Могилянці навчають студентів про відновлювану енергетику	https://nikvesti.com/news/305281-energiya-maybutnogo-u-mogylyantsi-navchayut-studentiv-pro-vidnovlyuvanu-energetiku
306769	2025-07-03	Відбулося засідання 30-ої сесії Миколаївської обласної ради	https://nikvesti.com/news/306769-rezultaty-30-y-sesii-mykolaivskoi-oblradi-novi-ustanovy-ta-zminy-u-komisiiah
309278	2025-09-19	Зеленський підписав указ про створення Офісу військового омбудсмена	https://nikvesti.com/news/309278-zelensky-pidpisav-ukaz-pro-stvorennia-ofisu-viiskovogo-ombudsmana
310093	2025-10-16	Ольга Решетилова стала військовим омбудсманом в Україні	https://nikvesti.com/news/310093-olga-reshetilova-pryznachena-na-posadu-viiskovogo-ombudsmana
310997	2025-11-11	Військова омбудсманка Решетилова: Якщо ви досі не оновили дані в ТЦК — ви безвідповідальна людина	https://nikvesti.com/news/310997-vijskova-ombudsmanka-reshetilova-rozkritikuvala-gromadyan-yaki-ne-onovili-dani-v-tck
312564	2025-12-22	Поліція шукає свідків можливого поранення під час полювання на Миколаївщині: Чи були там депутати та посадовці?	https://nikvesti.com/news/312564-politsiia-shukae-svidkiv-mozlyvoho-poranennia-pid-chas-poluvannia-na-mykolaivshchyni-chi-buly-tam-deputaty-ta-posad
312583	2025-12-23	«Йшов, послизнувся і впав, проштрикнувши стегно», — депутат Андрєєв пояснив своє поранення на полюванні	https://nikvesti.com/news/312583-poyasnenya-deputata-andriyeva-pro-poranennya-na-polyuvanni
312671	2025-12-25	У Кіма не бачать підстав для введення військової адміністрації у Південноукраїнську, де депутати тричі не зібрались й не прийняли бюджет 2026	https://nikvesti.com/news/312671-kim-vidreaguvav-na-prokhannya-vvesti-viiskovu-administratsiyu-v-pivdennoukrayinsku
312728	2025-12-26	За 2 роки після конфіскації Миколаївського глиноземного заводу Фонд держмайна нічого не зробив, щоб вирішити екологічну проблему зі шламом	https://nikvesti.com/news/312728-za-2-roky-pislya-konfiskatsii-mykolaivskogo-hlynozemnogo-zavodu-fond-derzhmaina-lichoho-ne-zrobyv-shchob-vyrish
314822	2026-02-11	На Миколаївщині відбулося чергове засідання Координаційного штабу з питань розмінування Миколаївщини	https://nikvesti.com/news/314822-poshyrennya-rozminuvannya-v-mykolaivskiy-oblasti-onovleni-dosyagnennya-2025
316868	2026-04-05	До військової частини мобілізували дві тисячі непридатних чоловіків: Міноборони проводять перевірку	https://nikvesti.com/news/316868-dvi-tysyachi-nepriyatnikh-mobilizuvali-do-odniyey-chastini
316875	2026-04-06	Скільки за 2025 рік заробили голова Миколаївської ОВА та його заступники: дані декларацій	https://nikvesti.com/news/316875-posadovtsiv-mykolaivskoi-ova-deklaracii-2025-rik
317096	2026-04-10	Нардеп заявив, що у Південноукраїнську хочуть створити військову адміністрацію	https://nikvesti.com/news/317096-nardep-vid-es-pivdennoukrainsk-viiskovu-administratsiiu
317167	2026-04-13	У Південноукраїнську вже вчетверте не змогли зібратися на сесію	https://nikvesti.com/news/317167-u-pivdennoukrainsku-vchetverte-ne-zmogli-zibratisia-na-sesiiu
317204	2026-04-14	«Тиск на громаду неприпустимий», — Чорноморов виступив проти військової адміністрації у Південноукраїнську	https://nikvesti.com/news/317204-nardepp-chornomorov-vystupyv-proty-stvorennia-viiskovoi-administratsii-u-pivdennoukrainsku
317575	2026-04-23	Символ стійкості: на Миколаївщині розпочали відновлення лісів, знищених під час запеклих боїв за обласний центр	https://nikvesti.com/news/317575-na-mykolaivshchyni-rozpochaly-vidnovlennya-lisiv-znyshchenykh-pid-chas-bojiv-mykolaiv-a
317598	2026-04-24	Південноукраїнська міськрада вп'яте не зібралася на сесію	https://nikvesti.com/news/317598-pivdenno-ukrainska-miskrada-vpyate-ne-zibrasya-na-sesiyu-ua
317715	2026-04-27	Екстремальна аварійна кліматична ситуація, — Фонд держмайна про пиління шламу з МГЗ у Миколаєві	https://nikvesti.com/news/317715-ekstremalna-avariyna-klimatychna-sytuatsiya-fond-derzhmaina-pro-pylinnya-shlamu-z-mgz-u-mykolayevi
317717	2026-04-27	«Визначеність стимулює служити», — омбудсманка закликає до чітких термінів служби	https://nikvesti.com/news/317717-ombudsmanka-zaklykaie-vyznachyty-chitkyi-strokv-sluby-dlia-vijskovykh
317952	2026-05-01	Виплати до 400 тисяч і нові правила служби: Зеленський анонсував реформу армії	https://nikvesti.com/news/317952-zelenskiy-anonsuvav-reformu-armiyi-zminyat-viplati-kontrakty-ta-upravlinnya
318030	2026-05-04	В Україні готують реформу ВЛК і відбір за професіями замість масових повісток	https://nikvesti.com/news/318030-minoboroni-gotuie-zmini-do-vlk-i-mobilizatsii-shcho-planuiut-zminiti
318523	2026-05-15	Криза самоврядування у Південноукраїнську: мер знову виступив за військову адміністрацію	https://nikvesti.com/news/318523-kriza-samovriaduvannia-u-pivdennoukrainsku-mer-znovu-vystupyv-za-viiskovu-administratsiiu
319111	2026-05-29	Кім попросив Зеленського ввести військову адміністрацію у Південноукраїнську	https://nikvesti.com/news/319111-glava-mykolayivskoyi-ova-vitaliy-kim-pryzyv-prezydenta-vvesty-viyskovu-administratsiyu-u-pivdennoukrayinsku
319442	2026-06-06	Військова омбудсманка: 7% усіх мобілізованих мають право на відстрочку	https://nikvesti.com/news/319442-viiskova-ombudsmanka-7-usikh-mobilizovanikh-mayut-pravo-na-vidstrochku
319640	2026-06-11	У Південноукраїнську скликають сесію міськради онлайн: депутати не можуть зібратися з лютого	https://nikvesti.com/news/319640-online-session-south-ukraine-2026
319664	2026-06-12	Депутати самостійно скликають позачергову сесію у Південноукраїнську: місто може втратити грант Данії	https://nikvesti.com/news/319664-deputaty-samostijno-sklikaiut-pozachergovu-sesiiu-u-pivdennoukrainsku-misto-mozhe-vtratiti-grant-danii
319668	2026-06-12	Від доплат до термінів служби: Міноборони найближчими тижнями представить реформу для військових	https://nikvesti.com/news/319668-uryad-hotuye-reformu-viyskovoyi-sluzhbi-shcho-zminitsya
319684	2026-06-12	Депутати не змогли провести сесію міськради у Південноукраїнську: їм не дали доступ до системи голосування та зали	https://nikvesti.com/news/319684-deputaty-ne-zmohly-provesty-sesiiu-miskrady-u-pivdennoukrayinsku-jim-ne-daly-dostup-do-systemy-holosuvannia-ta-zali
319698	2026-06-13	Некомпетентість мера та секретаря міськради, — депутатка про те, з чого почалася криза влади у Південноукраїнську	https://nikvesti.com/news/319698-nekompetentnist-mera-ta-sekretarya-miskradi-deputatka-poyasnila-z-chogo-pochalasya-kriza-vladi-u-pivdennoukrainsku
319790	2026-06-15	У міськраді Південноукраїнська заявили, що мають ще день, щоб залучити €5,2 млн гранту від Данії	https://nikvesti.com/news/319790-pivdennoukrainska-grant-daniia-miskrada-2026
319995	2026-06-19	В Управлінні стратегічних розслідувань у Миколаївській області зʼявився новий керівник	https://nikvesti.com/news/319995-u-khyt-stratehichnykh-rozsliduvan-u-mykolaivskii-oblasti-novyj-kerivnyk
320200	2026-06-24	«Ми хочемо демократії», — Кім взяв участь у перший зборах «молодіжних конгресменів» Миколаївщини	https://nikvesti.com/news/320200-kim-vzyav-uchast-u-pershikh-zborakh-molodizhnogo-kongresu-mikolayivschini
320396	2026-06-29	У Південноукраїнську виконком не підтримав підвищення вартості води та тепла	https://nikvesti.com/news/320396-vikonkom-pivdennoukrainskoi-miskoi-rady-vidkhyliv-pidvyshchennia-taryfiv
320525	2026-07-02	У Південноукраїнську ліквідація Іванівської гімназії може затягнутися ще на рік	https://nikvesti.com/news/320525-reorhanizatsiia-ivanivskoi-himnazii-na-pochatkovu-shkolu
320568	2026-07-02	У Південноукраїнську створили міську військову адміністрацію	https://nikvesti.com/news/320568-ivan-kukhta-golova-pivdennoukrainskoyi-viyskovoyi-administratsiyi-ua
321233	2026-07-16	Зеленський призначив Решетілова виконувачем обов'язків голови Миколаївської ОВА	https://nikvesti.com/news/321233-reshetilov-vikonuvaichem-obovyazkiv-golovi-mykolayivskoyi-ova-2026
321275	2026-07-17	Кім пообіцяв лобіювати інтереси Миколаївщини у держбюджеті: «Підтримка буде більшою»	https://nikvesti.com/news/321275-kim-poobitsiav-lobiuvaty-interesy-mykolaivshchyny-u-derzhbiudzheti-pidtrymka-bude-bilshoyu
321280	2026-07-18	Росіяни атакували Радсадівську та Горохівську громади на Миколаївщині	https://nikvesti.com/news/321280-rosiyani-atakuvali-radsadivsku-ta-gorohivsku-gromadi-na-mykolaivshchini-2026
321289	2026-07-18	Кім: Миколаївщина зміцнила свої позиції в Уряді	https://nikvesti.com/news/321289-kim-mykolaivshchyna-zmitsnyla-svoi-pozytsii-v-uryadi
321290	2026-07-18	«Дзвонив премʼєр, ми розмовляли», — Кім про пропозицію перейти на роботу в Кабмін	https://nikvesti.com/news/321290-dzhonyv-premier-my-rozmovlyaly-kim-pro-propozytsiyu-pereyty-na-robotu-v-kabmin-2026
321291	2026-07-18	Кім назвав Федорова драйвером змін і заявив, що його відставка не пов'язана з популярністю	https://nikvesti.com/news/321291-duzhe-vazhki-rishennia-mizh-poganym-i-duzhe-poganym-kim-pro-zvilnennia-fedorova-z-minoboroni
321294	2026-07-18	Команда Миколаївської ОВА залишається працювати під керівництвом Решетілова, — Кім	https://nikvesti.com/news/321294-komanda-mykolaivskoyi-ova-zalyshayetsya-pratsyuvaty-pid-kerivnytstvom-reshetilova-kim
321305	2026-07-19	«Хочу бути в контексті проблем», — Кім заявив, що після призначення в Уряд не складає мандат депутата Миколаївської міськради	https://nikvesti.com/news/321305-kim-zayavyv-shcho-pislya-pryznachennya-v-uryad-ne-skladaye-mandat-deputata-mykolaivskoyi-miskrady
321309	2026-07-19	30 дітей із Миколаївщини вирушили на відпочинок до Львівської області	https://nikvesti.com/news/321309-ditei-viisjkovikh-iz-mykolaivshchini-na-ozdorovlennia-do-lvivshchini
